track_name,track_id,track_uri,artist_name,album_name,album_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,popularity,release_date,genre
Take Yo' Praise,2c4zwlPMc5dHS3Kg6oeUjk,spotify:track:2c4zwlPMc5dHS3Kg6oeUjk,Camille Yarbrough,The Iron Pot Cooker,spotify:album:6l2ADv76CuJhDg0gCsbSbo,0.797,0.529,1,-14.489,1,0.187,0.724,0.00601,0.136,0.527,101.424,spotify:track:2c4zwlPMc5dHS3Kg6oeUjk,253574,4,56,1975-01,Alternative Folk
Dead Inside,4hZIolup6cgYhrzzGq46aq,spotify:track:4hZIolup6cgYhrzzGq46aq,Future Palace,Run,spotify:album:3PsbQWb1jzu1TieGQwvjd7,0.453,0.936,6,-4.728,0,0.0582,5.71e-05,1.09e-06,0.188,0.469,110.048,spotify:track:4hZIolup6cgYhrzzGq46aq,204040,4,50,2022-06,Metal
Autobahn,03o8WSqd2K5rkGvn9IsLy2,spotify:track:03o8WSqd2K5rkGvn9IsLy2,SCH,Autobahn,spotify:album:1y0Yts8U11AdgMgl4tPDII,0.801,0.815,11,-6.861,1,0.108,0.00852,0.0203,0.313,0.629,140.013,spotify:track:03o8WSqd2K5rkGvn9IsLy2,170653,4,58,2022-11,Techno
One Way or Another (Hocus Pocus 2 Version),3jGAUGvmWbPe2LPc8Hon1c,spotify:track:3jGAUGvmWbPe2LPc8Hon1c,Bette Midler,Hocus Pocus 2 (Original Soundtrack),spotify:album:5StqoKbQqzkAgH3OtPPQED,0.571,0.893,11,-4.816,0,0.0707,0.0717,0.0,0.174,0.679,81.001,spotify:track:3jGAUGvmWbPe2LPc8Hon1c,147386,4,55,2022-09,Soundtrack
Paz en Este Amor,16Im2QhKFPsK4mKOtcQ002,spotify:track:16Im2QhKFPsK4mKOtcQ002,Fidel Rueda,Paz en Este Amor,spotify:album:4ink40ehZLl2rWbpy5V3FO,0.898,0.702,3,-3.69,1,0.0532,0.764,0.000267,0.167,0.977,108.11,spotify:track:16Im2QhKFPsK4mKOtcQ002,203213,4,59,2008-01,Música Mexicana
SOMETHING TO CHASE,4bD3GAjb8q7Rv9xDcgVMyP,spotify:track:4bD3GAjb8q7Rv9xDcgVMyP,Graham Barham,SOMETHING TO CHASE,spotify:album:6URLjfDm2H8FX8Gxfdnw1w,0.633,0.887,6,-4.201,1,0.0484,0.0196,0.0,0.319,0.747,146.023,spotify:track:4bD3GAjb8q7Rv9xDcgVMyP,180773,4,59,2024-11,Country
Me Arriesgo Contigo,0O4ZJKR2QDLGrBZYuIgdtI,spotify:track:0O4ZJKR2QDLGrBZYuIgdtI,Beéle,Me Arriesgo Contigo,spotify:album:2XaPovSW5BcxOnwRq6wdET,0.819,0.808,2,-4.984,1,0.0397,0.0384,0.0,0.351,0.78,128.024,spotify:track:0O4ZJKR2QDLGrBZYuIgdtI,165760,4,59,2024-03,Pop Latino
Rosé jetski playa,0Mz9Ry7vf3zo6Mi2KcGRAG,spotify:track:0Mz9Ry7vf3zo6Mi2KcGRAG,Jul,Demain ça ira,spotify:album:49zVMlJ8SB2udhD6uMXoF9,0.801,0.861,5,-4.864,0,0.0612,0.0647,0.000147,0.114,0.921,137.978,spotify:track:0Mz9Ry7vf3zo6Mi2KcGRAG,171200,4,50,2021-06,Hip-Hop/Rap
"For You, And Your Denial",79t5XYhIMyZPOVyKVSJxM2,spotify:track:79t5XYhIMyZPOVyKVSJxM2,Yellowcard,"When You're Through Thinking, Say Yes",spotify:album:5OM6yWHis0MATzshFTzWSH,0.39,0.986,2,-3.529,1,0.0906,0.000303,0.00011,0.18,0.477,175.101,spotify:track:79t5XYhIMyZPOVyKVSJxM2,213893,4,55,2011-03,Alternative
I Am,0DJBgBiYeSn6n1AXAkFVE8,spotify:track:0DJBgBiYeSn6n1AXAkFVE8,Jorja Smith,Black Panther The Album Music From And Inspired By,spotify:album:3pLdWdkj83EYfDN6H2N8MR,0.601,0.582,8,-5.725,0,0.264,0.143,9.78e-05,0.183,0.315,148.776,spotify:track:0DJBgBiYeSn6n1AXAkFVE8,208760,4,52,2018-02,Afro-fusion
Break a Bitch Bacc,4FaXLZJb30p63Z49wuOB83,spotify:track:4FaXLZJb30p63Z49wuOB83,Shoreline Mafia,ShorelineDoThatShit,spotify:album:1FcJAZ1CkDSBRiQu47wrBU,0.899,0.682,10,-4.738,0,0.236,0.0111,0.0,0.0768,0.234,98.025,spotify:track:4FaXLZJb30p63Z49wuOB83,144453,4,50,2018-05,Hip-Hop/Rap
"Le bourgeois gentilhomme: Chaconne des Scaramouches, Frivelins et Arlequins",7KHG8MHzxAv0YnLFBWY9Y1,spotify:track:7KHG8MHzxAv0YnLFBWY9Y1,Jean-Baptiste Lully,Lully: Ballet Music for the Sun King,spotify:album:2CGg9uQGSOcgwuaNkgzT8b,0.0,0.0192,6,-28.821,1,0.0,0.936,0.0197,0.138,0.0,0.0,spotify:track:7KHG8MHzxAv0YnLFBWY9Y1,88160,0,52,1998-05,Classical
決戦スピリット,1HHOkD7fuNCBnImFrlDRVi,spotify:track:1HHOkD7fuNCBnImFrlDRVi,CHiCO with HoneyWorks,瞬く世界にｉを揺らせ,spotify:album:2GBDADasYHm9Rho9U0fET9,0.579,0.952,5,-2.678,0,0.054,0.00459,0.0,0.113,0.352,94.026,spotify:track:1HHOkD7fuNCBnImFrlDRVi,270306,4,53,2020-09,Anime
Bloody Mary,00NbtCjGk8CqdB8ukjxCT4,spotify:track:00NbtCjGk8CqdB8ukjxCT4,Lockdown,Bloody Mary,spotify:album:4seVM4HKphKWbuVPL0q8k9,0.644,0.943,1,-2.176,0,0.067,0.00805,0.0933,0.143,0.478,149.951,spotify:track:00NbtCjGk8CqdB8ukjxCT4,152000,4,52,2022-12,Electronic
DAN DAN 心魅かれてく,0F1G4ssr0RMdm9h0GEbt40,spotify:track:0F1G4ssr0RMdm9h0GEbt40,ZARD,TODAY IS ANOTHER DAY,spotify:album:7nGUYK8tHjuKsHgq3qIDhE,0.566,0.95,4,-3.545,1,0.0447,0.404,0.000502,0.146,0.584,133.006,spotify:track:0F1G4ssr0RMdm9h0GEbt40,269803,4,53,1996-07,J-Pop
Galerie,2SSCtasL6H9ckzCJAlBcgW,spotify:track:2SSCtasL6H9ckzCJAlBcgW,Ziak,Akimbo,spotify:album:6V9TAy7JYau3aChQfx4hCq,0.841,0.609,7,-6.845,1,0.347,0.219,1.17e-05,0.382,0.611,141.086,spotify:track:2SSCtasL6H9ckzCJAlBcgW,165360,4,50,2021-11,Hip-Hop/Rap
I GUESS IT'S LOVE?,0zotwiNo16aaUg76C4Fgl5,spotify:track:0zotwiNo16aaUg76C4Fgl5,The Kid LAROI,I GUESS IT'S LOVE?,spotify:album:4ZjQNVehaSszNDfxILOLzW,0.651,0.706,7,-4.847,1,0.0386,0.0217,0.0,0.101,0.309,155.022,spotify:track:0zotwiNo16aaUg76C4Fgl5,137725,4,53,2023-02,Pop
Feeling,29e2gdZN35wxeGgDtkXjIa,spotify:track:29e2gdZN35wxeGgDtkXjIa,LADIPOE,Feeling,spotify:album:7HUbrb8z5gdwm9OoPEDh5A,0.615,0.575,7,-6.515,0,0.4,0.26,4.27e-06,0.324,0.552,134.791,spotify:track:29e2gdZN35wxeGgDtkXjIa,224000,5,57,2021-05,Afrobeats
Praise The Lord,3oLDqsekeoi0Ujil9B8qgs,spotify:track:3oLDqsekeoi0Ujil9B8qgs,KOANS,Praise The Lord,spotify:album:0oE8tHNN8Pg7Vr6BWGwqS6,0.717,0.928,5,-5.435,0,0.183,0.059,7.75e-06,0.729,0.681,156.016,spotify:track:3oLDqsekeoi0Ujil9B8qgs,127115,4,50,2024-09,Electronic
Off To Neverland,7vmFAq28mL1vKnhffypkrC,spotify:track:7vmFAq28mL1vKnhffypkrC,Jim Fauer,Off To Neverland,spotify:album:26VfqQhvyNkkBWsRtP8u7S,0.553,0.0593,2,-22.416,1,0.0699,0.995,0.961,0.0934,0.56,131.899,spotify:track:7vmFAq28mL1vKnhffypkrC,114394,4,53,2023-10,Children's Music
酷愛,63huDpEdqQBN43UgxhoIcX,spotify:track:63huDpEdqQBN43UgxhoIcX,Hins Cheung,酷愛,spotify:album:1Ng6Wz8lAxZaN4UiC15gkq,0.744,0.713,5,-6.178,0,0.0471,0.126,0.0,0.154,0.521,139.979,spotify:track:63huDpEdqQBN43UgxhoIcX,234360,4,50,2007-01,Cantopop/HK-Pop
El Sinaloense,2Oz3xXgX6mUWO2DfL8Iosp,spotify:track:2Oz3xXgX6mUWO2DfL8Iosp,Alameños de la Sierra,El Sinaloense,spotify:album:3ADj9FieNVX8JaJj3GX99S,0.808,0.874,9,-2.899,1,0.0544,0.46,0.000571,0.223,0.948,129.811,spotify:track:2Oz3xXgX6mUWO2DfL8Iosp,264942,4,52,2022-09,Música Mexicana
Beli Beli,4nNDaNTVo990NAM9PDmFiA,spotify:track:4nNDaNTVo990NAM9PDmFiA,Ysrael Barajas,La Casa Siempre Gana,spotify:album:31oOPZAiF6li1JmSWR5HJC,0.543,0.912,1,-5.105,0,0.0992,0.144,0.00186,0.621,0.446,115.004,spotify:track:4nNDaNTVo990NAM9PDmFiA,200030,4,52,2024-03,Dance
Little Saint Nick,3atIymF2ABwxtsO50SB639,spotify:track:3atIymF2ABwxtsO50SB639,Pentatonix,Evergreen,spotify:album:7HgVH7ChzqayHdf1eAi9c1,0.534,0.422,6,-8.809,1,0.0319,0.387,0.0,0.071,0.616,68.01,spotify:track:3atIymF2ABwxtsO50SB639,122653,4,58,2021-10,Holiday
Sift,3ubdbuynat3QLfKtdtJ5BH,spotify:track:3ubdbuynat3QLfKtdtJ5BH,Bhalwaan,Priceless,spotify:album:3tZYMTAlUIewhmkP0CFgyE,0.767,0.745,1,-6.144,1,0.0589,0.45,0.0,0.281,0.448,97.076,spotify:track:3ubdbuynat3QLfKtdtJ5BH,118762,4,54,2021-11,Worldwide
Day by Day - Acoustic,7zkXBmkaHsRzzSAc60bKNH,spotify:track:7zkXBmkaHsRzzSAc60bKNH,Old Sea Brigade,Day by Day (Acoustic),spotify:album:6b4ZNIphC9pI2JD2Ip2b42,0.599,0.322,6,-14.017,0,0.04,0.917,0.884,0.117,0.364,138.066,spotify:track:7zkXBmkaHsRzzSAc60bKNH,209714,4,52,2021-07,Alternative
Dark Red,3cJjqvXbFwiWgnuWgoyhPM,spotify:track:3cJjqvXbFwiWgnuWgoyhPM,Steve Lacy,Steve Lacy's Demo,spotify:album:2J3aZLAPphJi80QXibyrNr,0.603,0.784,6,-4.023,1,0.062,0.446,8.32e-06,0.119,0.769,172.041,spotify:track:3cJjqvXbFwiWgnuWgoyhPM,173104,4,59,2017-02,R&B/Soul
Beth,1cPXOzyeZauSAsT1yy7aBp,spotify:track:1cPXOzyeZauSAsT1yy7aBp,KISS,Destroyer,spotify:album:59plsPcJYFlSA5ImekNQJ0,0.387,0.238,0,-13.496,1,0.0339,0.878,0.000715,0.194,0.279,115.354,spotify:track:1cPXOzyeZauSAsT1yy7aBp,165666,4,54,1976-03,Hard Rock
Joint,19G2oRNYzFCsVtABdcxKly,spotify:track:19G2oRNYzFCsVtABdcxKly,MoneySign Suede,Parkside Baby,spotify:album:40xueAJsLMp79qy7VqLz2P,0.673,0.386,10,-9.612,0,0.838,0.408,0.0,0.0947,0.336,203.84,spotify:track:19G2oRNYzFCsVtABdcxKly,114000,4,52,2022-09,Hip-Hop/Rap
i can't help it,3F3roWqJPMtmLbPPl93bbR,spotify:track:3F3roWqJPMtmLbPPl93bbR,JVKE,this is what ____ feels like (Vol. 1-4),spotify:album:69AaAkdktFGnk9POmHENkT,0.459,0.639,1,-4.152,1,0.0638,0.236,0.00922,0.248,0.344,155.935,spotify:track:3F3roWqJPMtmLbPPl93bbR,177886,4,53,2022-09,Pop
Snow,1nnrzx8IOX0kuPMpCVnWgO,spotify:track:1nnrzx8IOX0kuPMpCVnWgO,Moha La Squale,Bendero,spotify:album:6Q56cPDFUm8AFI2zuD3uFo,0.801,0.534,2,-4.858,1,0.459,0.804,0.0,0.0874,0.499,84.708,spotify:track:1nnrzx8IOX0kuPMpCVnWgO,160664,4,51,2018-05,Hip-Hop/Rap
White Winter Hymnal (Fleet Foxes Cover),0o8ALso2VG1sx3B1t5dhCl,spotify:track:0o8ALso2VG1sx3B1t5dhCl,Pentatonix,The Best Of Pentatonix Christmas,spotify:album:1ohdh4vzVUXhtaE04cHvle,0.825,0.437,2,-11.389,1,0.0522,0.153,7.35e-05,0.0527,0.445,126.041,spotify:track:0o8ALso2VG1sx3B1t5dhCl,167933,4,50,2019-11,Christmas: Pop
Scatter,1ucikv74KUPQlCXsUJqeua,spotify:track:1ucikv74KUPQlCXsUJqeua,Dee Billz,Scatter,spotify:album:1m1KivRY9jML1zrEjWr6Kf,0.832,0.718,2,-4.849,1,0.253,0.00671,0.0,0.389,0.208,140.069,spotify:track:1ucikv74KUPQlCXsUJqeua,96000,4,57,2024-07,Hip-Hop
De Laatste,77rLRb9Ho6kb986TMX4Wz0,spotify:track:77rLRb9Ho6kb986TMX4Wz0,Ammar,De Laatste,spotify:album:2dj7ASSn4PA5PG5JGYbeao,0.77,0.734,9,-7.073,0,0.0507,0.224,0.0,0.36,0.786,122.034,spotify:track:77rLRb9Ho6kb986TMX4Wz0,171285,4,50,2022-04,Pop
iSpy (feat. Lil Yachty) - No Intro,4CyNQIQasNUfpT9nrnmX0S,spotify:track:4CyNQIQasNUfpT9nrnmX0S,KYLE,iSpy (feat. Lil Yachty) [No Intro],spotify:album:22bIKKLwA5JL4iNUjR1bf9,0.728,0.633,0,-6.695,1,0.227,0.412,0.0,0.105,0.687,150.033,spotify:track:4CyNQIQasNUfpT9nrnmX0S,227602,4,52,2017-06,Not Found
FΛSHION - Speed Up,7hbqhzGV5y3cxtGE1ajbpb,spotify:track:7hbqhzGV5y3cxtGE1ajbpb,Britney Manson,FASHION (Slow + Speed Up Edit),spotify:album:37UPqeHscegS52sP1AwRsr,0.709,0.7,1,-5.878,1,0.0549,0.00128,0.0395,0.379,0.5,138.87,spotify:track:7hbqhzGV5y3cxtGE1ajbpb,126102,4,57,2023-08,Pop
Que Sigan Llegando Las Pacas,75jkAn2RtEOwaPy3MFxJB4,spotify:track:75jkAn2RtEOwaPy3MFxJB4,Chino Pacas,Que Sigan Llegando Las Pacas,spotify:album:0R2nIBuNtolLYK0UGUdlU7,0.799,0.819,2,-4.796,0,0.0488,0.262,3.69e-05,0.325,0.769,125.071,spotify:track:75jkAn2RtEOwaPy3MFxJB4,156072,3,50,2023-08,Música Mexicana
"Schlaf, Kindlein, schlaf",61l5QGkXo7bXB35IDCamg0,spotify:track:61l5QGkXo7bXB35IDCamg0,Simone Sommerland,Die 30 besten Schlaflieder für Kinder,spotify:album:6AdTIgvKhY5knelEsDWJx8,0.616,0.291,0,-9.206,1,0.0363,0.834,9.05e-05,0.107,0.155,97.676,spotify:track:61l5QGkXo7bXB35IDCamg0,106713,4,56,2012-11,Lullabies
Nights In White Satin,5w1ingzqrsJka9nlnEFB64,spotify:track:5w1ingzqrsJka9nlnEFB64,The Moody Blues,Nights In White Satin,spotify:album:1wQJqldAjmo4QgEXx0BTwU,0.19,0.344,4,-12.064,0,0.0309,0.252,0.327,0.194,0.218,156.888,spotify:track:5w1ingzqrsJka9nlnEFB64,264997,3,54,2017-05,Rock
1999,21k9X5qpv44hHi3A2pUbVP,spotify:track:21k9X5qpv44hHi3A2pUbVP,NO CIGAR,Radical Road,spotify:album:3StxhtApdIR5Xh9mGEbcS0,0.603,0.556,8,-9.386,0,0.0272,0.0429,0.0208,0.124,0.714,85.09,spotify:track:21k9X5qpv44hHi3A2pUbVP,213891,4,51,2020-10,Indie Rock
น้ำลาย,3ROWX61sua26OlSbbtxKUC,spotify:track:3ROWX61sua26OlSbbtxKUC,Silly Fools,King Size,spotify:album:0we53PBCJVDMmrmIQ34emB,0.602,0.876,6,-3.154,1,0.0313,6.82e-05,0.000457,0.18,0.623,129.943,spotify:track:3ROWX61sua26OlSbbtxKUC,262133,4,58,2004-01,Rock
Do You Haunt Me,2ADlSEarDUKjsnuMMPgnak,spotify:track:2ADlSEarDUKjsnuMMPgnak,Hazlett,Do You Haunt Me,spotify:album:2TxFjmhQQpz4WQRkNgoYl3,0.539,0.191,7,-14.899,1,0.0302,0.834,0.0187,0.1,0.356,143.931,spotify:track:2ADlSEarDUKjsnuMMPgnak,193155,4,57,2024-08,Alternative
Night Running,0wSmZykDgah7GfaUNZUZCb,spotify:track:0wSmZykDgah7GfaUNZUZCb,Cage The Elephant,Social Cues,spotify:album:2VuZJsJBPLwg9BeQFQle8G,0.601,0.946,4,-2.298,0,0.0656,0.0661,1.12e-05,0.388,0.58,141.929,spotify:track:0wSmZykDgah7GfaUNZUZCb,208133,4,53,2019-04,Alternative
eyes don't lie,4SHgZySOqyih9VIhoe239c,spotify:track:4SHgZySOqyih9VIhoe239c,Kingfishr,eyes don't lie,spotify:album:4QRxLPMrWWw1NCEc1sCVGw,0.375,0.692,0,-10.147,1,0.0348,0.433,0.00461,0.0763,0.36,112.238,spotify:track:4SHgZySOqyih9VIhoe239c,226901,5,59,2022-09,Folk
Omen,2bjtlNmO8Rf5Bl4rxNl3GJ,spotify:track:2bjtlNmO8Rf5Bl4rxNl3GJ,Cartoon,Omen,spotify:album:1R22jTxrC9kIYip1RbCduE,0.486,0.872,10,-5.056,0,0.0425,0.0458,5.43e-05,0.216,0.399,174.985,spotify:track:2bjtlNmO8Rf5Bl4rxNl3GJ,177781,4,50,2021-09,Electronic
Last Christmas (Techno Remix),08pdzCNoar1wupOBsBF7zZ,spotify:track:08pdzCNoar1wupOBsBF7zZ,Gabriel Wittner,Last Christmas (Techno Remix),spotify:album:6RhyPvp1XRd6qMEb5gjgB1,0.651,0.841,11,-3.772,0,0.0791,0.00586,2.06e-06,0.31,0.517,75.046,spotify:track:08pdzCNoar1wupOBsBF7zZ,93600,4,53,2024-11,Dance
Sun Stones,5heEb3t9kasAoBBin7TNvJ,spotify:track:5heEb3t9kasAoBBin7TNvJ,Pure Healing Waves,Sun Stones,spotify:album:3CVpTHaMKNn1hFVHDUEQx6,0.305,0.0393,11,-28.267,1,0.0631,0.972,0.947,0.115,0.0722,87.789,spotify:track:5heEb3t9kasAoBBin7TNvJ,76800,5,50,2021-04,New Age
SUNRISE,6Rky4H51h4E35meaMTfJQF,spotify:track:6Rky4H51h4E35meaMTfJQF,Xantesha,SUNRISE,spotify:album:7j00MK8XaLHZ1nyyuCauQN,0.713,0.95,1,-7.582,1,0.042,0.00262,0.856,0.191,0.643,150.003,spotify:track:6Rky4H51h4E35meaMTfJQF,110052,4,57,2022-05,Electronic
Blue And Sentimental,78ntGe4xyecZHg9exQWwK6,spotify:track:78ntGe4xyecZHg9exQWwK6,Oscar Peterson,Oscar Peterson Plays Count Basie,spotify:album:7ETDHJ9yletBCxNx0ipr1x,0.551,0.114,3,-24.78,0,0.0451,0.977,0.874,0.141,0.124,70.141,spotify:track:78ntGe4xyecZHg9exQWwK6,146093,4,58,1956-01,Jazz
Dead Opps,0I03LNezkFkhT9gxT1bgjz,spotify:track:0I03LNezkFkhT9gxT1bgjz,DD Osama,Dead Opps,spotify:album:5bW82bx54muhjvS7FZExlH,0.649,0.893,7,-7.616,1,0.782,0.501,0.0,0.333,0.388,145.865,spotify:track:0I03LNezkFkhT9gxT1bgjz,130089,4,51,2022-07,Hip-Hop/Rap
King Of Pain,1V15l05snHYHYVxerjMFGo,spotify:track:1V15l05snHYHYVxerjMFGo,The Police,Synchronicity (Remastered 2003),spotify:album:5W9OT0a5iZlBr83a9WMKFY,0.518,0.725,2,-8.854,1,0.0338,0.389,0.000192,0.0671,0.646,124.151,spotify:track:1V15l05snHYHYVxerjMFGo,299040,4,59,1983-06,Rock
Ni**a Ni**a Ni**a,2oBd6KgXMeh0alqHHli0J4,spotify:track:2oBd6KgXMeh0alqHHli0J4,Gangsta Rap,Gangsta Rap: The Glockumentary,spotify:album:4xSzbrYAyRG0kyLlNGJMQN,0.922,0.623,7,-6.517,1,0.278,0.00408,0.0,0.285,0.571,94.981,spotify:track:2oBd6KgXMeh0alqHHli0J4,178964,4,55,2007-05,Not Found
AUCTION,1yhFfvsXLCagHMJuPZllJD,spotify:track:1yhFfvsXLCagHMJuPZllJD,Sasha Keable,AUCTION,spotify:album:3kwxfS6aFImHEPU3XW85CU,0.746,0.605,1,-8.505,1,0.111,0.306,0.000189,0.106,0.379,117.998,spotify:track:1yhFfvsXLCagHMJuPZllJD,200500,3,51,2024-06,R&B/Soul
Marshall Mathers,3X4Oz9LjhhtgyOhVNlfoYa,spotify:track:3X4Oz9LjhhtgyOhVNlfoYa,Eminem,The Marshall Mathers LP,spotify:album:6t7956yu5zYf5A829XRiHC,0.729,0.759,11,-3.177,0,0.127,0.0361,0.0,0.0694,0.268,95.935,spotify:track:3X4Oz9LjhhtgyOhVNlfoYa,321266,4,58,2000-05,Hip-Hop/Rap
The Wassail Song (Here We Come A-Caroling),6s762qoRM0crwCOU63DLd6,spotify:track:6s762qoRM0crwCOU63DLd6,Brad Jacobsen,Deck the Halls ~ Solo Piano Christmas,spotify:album:4eTP9X1l4ipmAvTM283Ws2,0.424,0.151,7,-22.12,1,0.0486,0.988,0.889,0.091,0.408,124.059,spotify:track:6s762qoRM0crwCOU63DLd6,234573,4,53,2011-10,Holiday
My Heart Goes Boom,3358ODoeU1Ql9ntJXKzo3y,spotify:track:3358ODoeU1Ql9ntJXKzo3y,KXXMA,My Heart Goes Boom,spotify:album:5bWBctsa2eWGqkit8lNsmJ,0.62,0.98,0,-4.504,1,0.261,0.12,0.00433,0.618,0.39,155.073,spotify:track:3358ODoeU1Ql9ntJXKzo3y,148645,4,52,2024-10,Dance
Aziyat 2.0 - Reprise Version,3fwyItGexa88kR8j76dIqv,spotify:track:3fwyItGexa88kR8j76dIqv,Pratsofficial,Aziyat 2.0 (Reprise Version),spotify:album:6Pe9mPc7ynVPgtBWwLVXgL,0.445,0.28,10,-12.668,1,0.0275,0.819,1.29e-05,0.111,0.299,104.743,spotify:track:3fwyItGexa88kR8j76dIqv,194285,4,59,2021-01,Indie Pop
Never Be Lonely - Scooter Remix,3UGsNRCpXMNbb5oSyJ1r4k,spotify:track:3UGsNRCpXMNbb5oSyJ1r4k,Jax Jones,Never Be Lonely (Scooter Remix),spotify:album:0mOF48i9E90sXyCIwg2px2,0.641,0.976,7,-5.157,0,0.106,0.0349,0.0327,0.168,0.165,141.927,spotify:track:3UGsNRCpXMNbb5oSyJ1r4k,183802,4,50,2024-05,Dance
Iron On Me,3kzFfJRUDZpVq3Jjvng1sO,spotify:track:3kzFfJRUDZpVq3Jjvng1sO,mystne,Iron On Me,spotify:album:5o5M4G2LO5OKUkEtrw3xxB,0.656,0.837,10,-5.945,0,0.135,0.18,0.0,0.108,0.656,140.01,spotify:track:3kzFfJRUDZpVq3Jjvng1sO,208033,4,50,2024-09,Not Found
Contigo Me la Vivo,1bqAsu1iq9uyI2P7PLgZN1,spotify:track:1bqAsu1iq9uyI2P7PLgZN1,Jamby El Favo,Contigo Me la Vivo,spotify:album:6719cR4jf3x53UYxzSBLzJ,0.819,0.392,11,-12.841,0,0.346,0.571,0.0,0.187,0.351,119.899,spotify:track:1bqAsu1iq9uyI2P7PLgZN1,259959,4,56,2017-11,Hip-Hop/Rap
Falling (D'Opera),3xh3vEtbV8AVFpWKqfK3b7,spotify:track:3xh3vEtbV8AVFpWKqfK3b7,ROYA,Falling (D'Opera),spotify:album:42hsP1tzWAXNo4kpD24csQ,0.512,0.89,5,-5.338,0,0.0469,0.059,0.0279,0.131,0.077,139.992,spotify:track:3xh3vEtbV8AVFpWKqfK3b7,156857,4,57,2024-10,Pop
Fragile Voices,4zlGsaKaK94x4m1rJhDiiO,spotify:track:4zlGsaKaK94x4m1rJhDiiO,Meadow Rose,Fragile Voices,spotify:album:1EWqxA9KSoAhWTAoImsM2v,0.186,0.0115,7,-34.248,1,0.0596,0.944,0.875,0.112,0.0482,70.145,spotify:track:4zlGsaKaK94x4m1rJhDiiO,211200,3,53,2024-03,Alternative
Me Da Igual,5zmpSdPtjmPaQUFelVPMaJ,spotify:track:5zmpSdPtjmPaQUFelVPMaJ,L'Impératrice,Pulsar,spotify:album:1I2vgUWhcovQKIgQK0jHPB,0.795,0.475,11,-11.634,0,0.0593,0.593,0.121,0.337,0.589,115.03,spotify:track:5zmpSdPtjmPaQUFelVPMaJ,209242,4,55,2024-06,Alternative
Litty (feat. Tory Lanez),5J5PXmMdQ2nh1lZOal8KmK,spotify:track:5J5PXmMdQ2nh1lZOal8KmK,Meek Mill,DC4,spotify:album:6sNbRwX0lZREkdmUSDsVzo,0.592,0.701,10,-4.014,0,0.0858,0.0451,0.0,0.327,0.282,129.501,spotify:track:5J5PXmMdQ2nh1lZOal8KmK,280615,4,56,2016-10,Hip-Hop/Rap
I Am (feat. Flo Milli),4E7ZbuJH3NddjnMWLstkRq,spotify:track:4E7ZbuJH3NddjnMWLstkRq,Baby Tate,After The Rain,spotify:album:0ne4ND8fxiwMDH8OK0sAn6,0.932,0.835,1,-3.905,1,0.156,0.105,0.0,0.0847,0.926,144.02,spotify:track:4E7ZbuJH3NddjnMWLstkRq,182464,4,54,2020-12,R&B/Soul
Desgraciada,2nzfgpGvMINYAzrv7YpHfv,spotify:track:2nzfgpGvMINYAzrv7YpHfv,Fuerza Regida,Pa las Baby's Y Belikeada,spotify:album:3zu0hJJew2qXZNlselIQk8,0.637,0.258,0,-9.416,1,0.148,0.561,0.0,0.105,0.606,73.326,spotify:track:2nzfgpGvMINYAzrv7YpHfv,234879,4,51,2023-10,Música Mexicana
Bounce,0N83qk5axJe71xNDXeViFQ,spotify:track:0N83qk5axJe71xNDXeViFQ,Rema,Bounce,spotify:album:0yIBWDZAjdoFcCjiY62dI2,0.463,0.847,11,-6.776,0,0.0511,0.0307,0.0,0.117,0.625,114.962,spotify:track:0N83qk5axJe71xNDXeViFQ,187782,4,54,2021-02,Afrobeats
Cigarettes & Feelings,1HhKB5bR5r0zCpcYQ8N6Dt,spotify:track:1HhKB5bR5r0zCpcYQ8N6Dt,The Haunt,Cigarettes & Feelings,spotify:album:66ykhFyEzJM9ZHWdnFeRrx,0.683,0.789,7,-5.08,0,0.0537,0.251,4.06e-06,0.363,0.881,142.005,spotify:track:1HhKB5bR5r0zCpcYQ8N6Dt,212112,4,53,2019-09,Alternative
Take It Easy,5OFWuGQaGPhWTY5D4bu3eo,spotify:track:5OFWuGQaGPhWTY5D4bu3eo,Collie Buddz,Take It Easy,spotify:album:0rZdlf9ahdzgxsJqSjNR1O,0.808,0.647,5,-4.921,1,0.234,0.0224,1.08e-05,0.0663,0.778,79.964,spotify:track:5OFWuGQaGPhWTY5D4bu3eo,181766,4,52,2023-09,Reggae
ball w/o you,4UW4GsTVETXP2mzXfMT2iC,spotify:track:4UW4GsTVETXP2mzXfMT2iC,21 Savage,i am > i was (Deluxe),spotify:album:6guJZpZ52v4MrJKIH7tASl,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,spotify:track:4UW4GsTVETXP2mzXfMT2iC,195046,4,52,2018-12,Hip-Hop/Rap
I’ll Make It Up To You,0FfX0nofboxZjP0diT1eFv,spotify:track:0FfX0nofboxZjP0diT1eFv,Imagine Dragons,Evolve,spotify:album:33pt9HBdGlAbRGBHQgsZsU,0.328,0.674,7,-7.492,1,0.105,0.00767,0.0397,0.297,0.13,176.99,spotify:track:0FfX0nofboxZjP0diT1eFv,262600,3,52,2017-06,Alternative
